n_vars,round,order,null_backend_total_s,trace_backend_total_s,null_wrapper_total_s,trace_wrapper_total_s,trace_over_null_ratio,trace_minus_null_s,exact_match
12,35,trace-null,0.0012453999952413142,0.0010003999923355877,0.0012586999800987542,0.001290299987886101,1.025105273923074,3.160000778734684e-05,True
12,36,null-trace,0.001025900011882186,0.0008975000237114727,0.0010368999792262912,0.0013340000296011567,1.2865272025528964,0.00029710005037486553,True
12,37,trace-null,0.0008827000274322927,0.001025900011882186,0.0008929999894462526,0.0013353999820537865,1.4954087321791183,0.00044239999260753393,True
12,38,null-trace,0.0008426999556832016,0.0009195000166073442,0.0008514999644830823,0.0012146999943070114,1.4265414503504013,0.00036320002982392907,True
12,39,trace-null,0.000845499977003783,0.0008370999712496996,0.0008538999827578664,0.0011074999929405749,1.2969902978140941,0.0002536000101827085,True
12,40,null-trace,0.0008278000168502331,0.0008212000248022377,0.0008357999613508582,0.0010897000320255756,1.3037809074127649,0.0002539000706747174,True
12,41,trace-null,0.0010326000046916306,0.0009468000498600304,0.0010446999804116786,0.0013322000158950686,1.275198660739035,0.0002875000354833901,True
12,42,null-trace,0.0009516999707557261,0.0007941999938338995,0.0009607999818399549,0.001074399973731488,1.1182347981251899,0.00011359999189153314,True
12,43,trace-null,0.0009323999984189868,0.0009389999904669821,0.0009421999566257,0.0012179000186733902,1.2926131126507951,0.00027570006204769015,True
12,44,null-trace,0.0008214999688789248,0.0007900000200606883,0.0008301999769173563,0.0010733000235632062,1.2928210713140622,0.00024310004664584994,True
12,45,trace-null,0.0008027000003494322,0.0008461000397801399,0.0008106000022962689,0.0011174000101163983,1.3784850813607523,0.0003068000078201294,True
12,46,null-trace,0.0007885000086389482,0.0007933999877423048,0.0007961000083014369,0.0011187999625690281,1.4053510248745074,0.00032269995426759124,True
12,47,trace-null,0.0008184000034816563,0.0009011999936774373,0.000826000003144145,0.0011544000008143485,1.397578688159998,0.00032839999767020345,True
12,48,null-trace,0.0007934999885037541,0.0008117000106722116,0.0008005999843589962,0.0010652000200934708,1.3305021744989514,0.00026460003573447466,True
